Date,Open,High,Low,Close,Adj Close,Volume
2020-10-30,1182.550049,1199.300049,1176.349976,1183.550049,1164.905273,5761358
2020-11-02,1194.349976,1225.000000,1177.500000,1215.250000,1196.105957,10963040
2020-11-03,1226.449951,1250.750000,1225.500000,1247.949951,1228.290771,14082115
2020-11-04,1252.000000,1264.800049,1230.000000,1257.400024,1237.591919,11702411
2020-11-05,1266.000000,1276.000000,1252.349976,1269.199951,1249.205933,10716964
2020-11-06,1266.250000,1310.000000,1265.500000,1307.650024,1287.050293,17852862
2020-11-09,1315.199951,1345.949951,1315.199951,1340.550049,1319.432129,13144220
2020-11-10,1357.000000,1395.000000,1351.550049,1393.650024,1371.695557,20758678
2020-11-11,1399.900024,1414.800049,1370.500000,1389.949951,1368.053833,18058097
2020-11-12,1377.400024,1388.550049,1360.000000,1371.699951,1350.091309,13526974
2020-11-13,1368.800049,1368.800049,1347.000000,1358.800049,1337.394531,11236240
2020-11-14,1367.800049,1374.949951,1365.199951,1369.699951,1348.122803,917533
2020-11-17,1385.800049,1412.599976,1380.599976,1408.449951,1386.262451,15529950
2020-11-18,1403.000000,1419.000000,1399.050049,1408.699951,1386.508423,9431388
2020-11-19,1389.699951,1399.449951,1368.000000,1374.349976,1352.699463,10133441
2020-11-20,1372.650024,1408.400024,1365.050049,1403.650024,1381.538086,10202681
2020-11-23,1415.000000,1423.650024,1375.349976,1394.599976,1372.630493,12623318
2020-11-24,1408.000000,1445.000000,1402.050049,1438.199951,1415.543701,20077200
2020-11-25,1451.300049,1464.400024,1397.000000,1402.800049,1380.701416,12076301
2020-11-26,1415.000000,1432.000000,1387.000000,1426.650024,1404.175659,13971563
2020-11-27,1431.800049,1446.000000,1415.550049,1440.849976,1418.151978,8997290
2020-12-01,1440.849976,1449.000000,1425.500000,1433.300049,1410.720947,8573787
2020-12-02,1431.000000,1431.800049,1394.800049,1406.949951,1384.786011,8946075
2020-12-03,1429.000000,1432.000000,1374.050049,1377.199951,1355.504639,18966611
2020-12-04,1381.000000,1401.449951,1373.300049,1385.599976,1363.772339,13456161
2020-12-07,1375.000000,1379.949951,1358.099976,1372.250000,1350.632568,12158159
2020-12-08,1375.000000,1388.800049,1365.150024,1376.300049,1354.619019,9728948
2020-12-09,1377.000000,1410.050049,1375.050049,1407.199951,1385.032104,11034537
2020-12-10,1398.000000,1402.000000,1375.750000,1385.849976,1364.018311,9863983
2020-12-11,1390.050049,1395.000000,1373.000000,1382.800049,1361.016479,10678192
2020-12-14,1383.000000,1388.000000,1368.000000,1372.150024,1350.534302,8611025
2020-12-15,1380.800049,1394.949951,1366.000000,1391.300049,1369.382568,10780718
2020-12-16,1404.000000,1416.800049,1394.500000,1410.699951,1388.476929,8416046
2020-12-17,1418.599976,1445.000000,1404.500000,1441.800049,1419.087036,10962239
2020-12-18,1435.000000,1439.699951,1406.300049,1411.349976,1389.116699,11497959
